id,area,sort_order,code,category,competency,sub_competency,category_en,competency_en,sub_competency_en
749,HSE,10,1.3.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.3 Təhlükəsizlik Risklərinin Qiymətləndirilməsi və Nəzarəti,1.3.2 Riskin şiddətini və başvermə ehtimalını qiymətləndirmək,"1 Health, Safety & Environment – HSE (Functional)",1.3 Safety Risk Assessment & Control,1.3.2 Evaluate risk severity and likelihood
750,HSE,11,1.3.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.3 Təhlükəsizlik Risklərinin Qiymətləndirilməsi və Nəzarəti,1.3.3 Risk nəzarət tədbirlərini müəyyən etmək və tətbiq etmək,"1 Health, Safety & Environment – HSE (Functional)",1.3 Safety Risk Assessment & Control,1.3.3 Define and implement risk control measures
751,HSE,12,1.3.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.3 Təhlükəsizlik Risklərinin Qiymətləndirilməsi və Nəzarəti,1.3.4 Risk nəzarət tədbirlərini mütəmadi olaraq nəzərdən keçirmək və yeniləmək,"1 Health, Safety & Environment – HSE (Functional)",1.3 Safety Risk Assessment & Control,1.3.4 Review and update risk controls regularly
752,HSE,13,1.4.1,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.4 İnsident və Qəza İdarəetməsi,"1.4.1 İnsidentləri, qəzaları və near miss halları qeydə almaq və hesabatlandırmaq","1 Health, Safety & Environment – HSE (Functional)",1.4 Incident & Accident Management,"1.4.1 Report and record incidents, accidents, and near misses"
753,HSE,14,1.4.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.4 İnsident və Qəza İdarəetməsi,1.4.2 Araşdırmalar aparmaq və kök səbəb təhlili icra etmək,"1 Health, Safety & Environment – HSE (Functional)",1.4 Incident & Accident Management,1.4.2 Conduct investigations and root cause analysis
754,HSE,15,1.4.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.4 İnsident və Qəza İdarəetməsi,1.4.3 Düzəldici və qabaqlayıcı tədbirləri müəyyən etmək,"1 Health, Safety & Environment – HSE (Functional)",1.4 Incident & Accident Management,1.4.3 Define corrective and preventive actions
755,HSE,16,1.4.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.4 İnsident və Qəza İdarəetməsi,1.4.4 Tədbirlərin bağlanmasını və effektivliyini izləmək,"1 Health, Safety & Environment – HSE (Functional)",1.4 Incident & Accident Management,1.4.4 Monitor closure and effectiveness of actions
756,HSE,17,1.5.1,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.5 Fövqəladə Hallara Hazırlıq və Cavab,1.5.1 Fövqəladə hallara cavab və evakuasiya planlarını hazırlamaq,"1 Health, Safety & Environment – HSE (Functional)",1.5 Emergency Preparedness & Response,1.5.1 Develop emergency response and evacuation plans
757,HSE,18,1.5.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.5 Fövqəladə Hallara Hazırlıq və Cavab,1.5.2 Təlim məşqləri və fövqəladə hal simulyasiyaları keçirmək,"1 Health, Safety & Environment – HSE (Functional)",1.5 Emergency Preparedness & Response,1.5.2 Conduct drills and emergency simulations
758,HSE,19,1.5.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.5 Fövqəladə Hallara Hazırlıq və Cavab,1.5.3 Daxili komandalar və xarici cavab qrupları ilə koordinasiya etmək,"1 Health, Safety & Environment – HSE (Functional)",1.5 Emergency Preparedness & Response,1.5.3 Coordinate with internal teams and external responders
759,HSE,20,1.5.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.5 Fövqəladə Hallara Hazırlıq və Cavab,1.5.4 Fövqəladə hallara hazırlıq səviyyəsini nəzərdən keçirmək və təkmilləşdirmək,"1 Health, Safety & Environment – HSE (Functional)",1.5 Emergency Preparedness & Response,1.5.4 Review and improve emergency readiness
760,HSE,21,1.6.1,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.6 Ətraf Mühitin İdarə Edilməsi,1.6.1 Ətraf mühit aspektlərini və təsirlərini müəyyən etmək,"1 Health, Safety & Environment – HSE (Functional)",1.6 Environmental Management,1.6.1 Identify environmental aspects and impacts
761,HSE,22,1.6.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.6 Ətraf Mühitin İdarə Edilməsi,"1.6.2 Tullantıları, emissiyaları və resurs istifadəsini idarə etmək","1 Health, Safety & Environment – HSE (Functional)",1.6 Environmental Management,"1.6.2 Manage waste, emissions, and resource usage"
762,HSE,23,1.6.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.6 Ətraf Mühitin İdarə Edilməsi,1.6.3 Ətraf mühit üzrə normativ tələblərə uyğunluğu təmin etmək,"1 Health, Safety & Environment – HSE (Functional)",1.6 Environmental Management,1.6.3 Ensure compliance with environmental regulations
763,HSE,24,1.6.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.6 Ətraf Mühitin İdarə Edilməsi,1.6.4 Dayanıqlılıq və ətraf mühitin yaxşılaşdırılması təşəbbüslərini dəstəkləmək,"1 Health, Safety & Environment – HSE (Functional)",1.6 Environmental Management,1.6.4 Support sustainability and environmental improvement initiatives
764,HSE,25,1.7.1,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.7 HSE Uyğunluğu və Auditlər,1.7.1 HSE qanunvericiliyinə və standartlarına uyğunluğu izləmək,"1 Health, Safety & Environment – HSE (Functional)",1.7 HSE Compliance & Audits,1.7.1 Monitor compliance with HSE laws and standards
765,HSE,26,1.7.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.7 HSE Uyğunluğu və Auditlər,1.7.2 Daxili HSE auditləri və yoxlamaları aparmaq,"1 Health, Safety & Environment – HSE (Functional)",1.7 HSE Compliance & Audits,1.7.2 Conduct internal HSE audits and inspections
766,HSE,27,1.7.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.7 HSE Uyğunluğu və Auditlər,1.7.3 Xarici auditlərə və tənzimləyici yoxlamalara dəstək vermək,"1 Health, Safety & Environment – HSE (Functional)",1.7 HSE Compliance & Audits,1.7.3 Support external audits and regulatory inspections
767,HSE,28,1.7.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.7 HSE Uyğunluğu və Auditlər,1.7.4 Aşkarlanmış uyğunsuzluqları və düzəldici fəaliyyət planlarını izləmək,"1 Health, Safety & Environment – HSE (Functional)",1.7 HSE Compliance & Audits,1.7.4 Track findings and corrective action plans
768,HSE,29,1.8.1,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.8 Podratçı və Sahə Təhlükəsizliyinin İdarə Edilməsi,1.8.1 Podratçılar və təchizatçılar üçün HSE tələblərini müəyyən etmək,"1 Health, Safety & Environment – HSE (Functional)",1.8 Contractor & Site Safety Management,1.8.1 Define HSE requirements for contractors and suppliers
769,HSE,30,1.8.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.8 Podratçı və Sahə Təhlükəsizliyinin İdarə Edilməsi,1.8.2 Podratçılar üçün giriş brifinqi və təhlükəsizlik təlimləri keçirmək,"1 Health, Safety & Environment – HSE (Functional)",1.8 Contractor & Site Safety Management,1.8.2 Conduct contractor induction and safety training
770,HSE,31,1.8.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.8 Podratçı və Sahə Təhlükəsizliyinin İdarə Edilməsi,1.8.3 Sahədə podratçıların HSE performansını izləmək,"1 Health, Safety & Environment – HSE (Functional)",1.8 Contractor & Site Safety Management,1.8.3 Monitor contractor HSE performance on site
771,HSE,32,1.8.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.8 Podratçı və Sahə Təhlükəsizliyinin İdarə Edilməsi,1.8.4 Uyğunluğu və düzəldici tədbirlərin icrasını təmin etmək,"1 Health, Safety & Environment – HSE (Functional)",1.8 Contractor & Site Safety Management,1.8.4 Enforce compliance and corrective actions
772,HSE,33,1.9.1,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.9 HSE Təlimi və Maarifləndirmə,1.9.1 HSE təlim proqramlarını və materiallarını hazırlamaq,"1 Health, Safety & Environment – HSE (Functional)",1.9 HSE Training & Awareness,1.9.1 Develop HSE training programs and materials
773,HSE,34,1.9.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.9 HSE Təlimi və Maarifləndirmə,"1.9.2 Giriş təlimləri, toolbox talk-lar və təkrar təlimlər keçirmək","1 Health, Safety & Environment – HSE (Functional)",1.9 HSE Training & Awareness,"1.9.2 Deliver inductions, toolbox talks, and refresher training"
774,HSE,35,1.9.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.9 HSE Təlimi və Maarifləndirmə,1.9.3 Təlimlərin effektivliyini və səriştəni qiymətləndirmək,"1 Health, Safety & Environment – HSE (Functional)",1.9 HSE Training & Awareness,1.9.3 Assess training effectiveness and competence
775,HSE,36,1.9.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)",1.9 HSE Təlimi və Maarifləndirmə,1.9.4 HSE maarifləndirilməsini və təhlükəsiz davranışları təşviq etmək,"1 Health, Safety & Environment – HSE (Functional)",1.9 HSE Training & Awareness,1.9.4 Promote HSE awareness and safe behaviors
776,HSE,37,1.10.1,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)","1.10 HSE Məlumatları, Hesabatlılıq və KPI-lar",1.10.1 HSE metriklərini və performans göstəricilərini müəyyən etmək,"1 Health, Safety & Environment – HSE (Functional)","1.10 HSE Data, Reporting & KPIs",1.10.1 Define HSE metrics and performance indicators
777,HSE,38,1.10.2,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)","1.10 HSE Məlumatları, Hesabatlılıq və KPI-lar",1.10.2 Dəqiq HSE qeydlərini və sənədləşməni təmin etmək,"1 Health, Safety & Environment – HSE (Functional)","1.10 HSE Data, Reporting & KPIs",1.10.2 Maintain accurate HSE records and documentation
778,HSE,39,1.10.3,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)","1.10 HSE Məlumatları, Hesabatlılıq və KPI-lar",1.10.3 Trendləri və qabaqcıl/geridə qalan göstəriciləri təhlil etmək,"1 Health, Safety & Environment – HSE (Functional)","1.10 HSE Data, Reporting & KPIs",1.10.3 Analyze trends and leading/lagging indicators
779,HSE,40,1.10.4,"1 Sağlamlıq, Təhlükəsizlik və Ətraf Mühit – HSE (Funksional)","1.10 HSE Məlumatları, Hesabatlılıq və KPI-lar",1.10.4 HSE performansı barədə rəhbərliyə və səlahiyyətli qurumlara hesabat vermək,"1 Health, Safety & Environment – HSE (Functional)","1.10 HSE Data, Reporting & KPIs",1.10.4 Report HSE performance to management and authorities
780,HSE,41,2.1.1,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.1 Təhlükəsizlik Liderliyi və Nümunəvi Davranış,2.1.1 HSE standartlarına açıq və görünən sadiqlik nümayiş etdirmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.1 Safety Leadership & Role Modeling,2.1.1 Demonstrate visible commitment to HSE standards
781,HSE,42,2.1.2,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.1 Təhlükəsizlik Liderliyi və Nümunəvi Davranış,2.1.2 Təhlükəli iş təcrübələrinə müdaxilə etmək və onları dayandırmaq,2 Safety Leadership & Professional Effectiveness (Behavioral),2.1 Safety Leadership & Role Modeling,2.1.2 Intervene and stop unsafe work practices
782,HSE,43,2.1.3,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.1 Təhlükəsizlik Liderliyi və Nümunəvi Davranış,2.1.3 İnsidentlərin bildirilməsini və onlardan öyrənilməsini təşviq etmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.1 Safety Leadership & Role Modeling,2.1.3 Encourage reporting and learning from incidents
783,HSE,44,2.1.4,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.1 Təhlükəsizlik Liderliyi və Nümunəvi Davranış,2.1.4 Müsbət təhlükəsizlik davranışlarını möhkəmləndirmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.1 Safety Leadership & Role Modeling,2.1.4 Reinforce positive safety behaviors
784,HSE,45,2.2.1,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.2 Risk Şüuru və Mühakimə,2.2.1 Təhlükələri və qeyri-təhlükəsiz şəraiti qabaqcadan görmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.2 Risk Awareness & Judgment,2.2.1 Anticipate hazards and unsafe conditions
785,HSE,46,2.2.2,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.2 Risk Şüuru və Mühakimə,2.2.2 Risk əsaslı qərarverməni tətbiq etmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.2 Risk Awareness & Judgment,2.2.2 Apply risk-based decision making
786,HSE,47,2.2.3,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.2 Risk Şüuru və Mühakimə,2.2.3 Təhlükəli qərarları və qısa yolları sorğulamaq,2 Safety Leadership & Professional Effectiveness (Behavioral),2.2 Risk Awareness & Judgment,2.2.3 Challenge unsafe decisions and shortcuts
787,HSE,48,2.2.4,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.2 Risk Şüuru və Mühakimə,2.2.4 Zərərin qarşısını almaq üçün qətiyyətlə hərəkət etmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.2 Risk Awareness & Judgment,2.2.4 Act decisively to prevent harm
788,HSE,49,2.3.1,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.3 Kommunikasiya və Təsir,2.3.1 HSE gözləntilərini aydın şəkildə çatdırmaq,2 Safety Leadership & Professional Effectiveness (Behavioral),2.3 Communication & Influence,2.3.1 Communicate HSE expectations clearly
789,HSE,50,2.3.2,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.3 Kommunikasiya və Təsir,2.3.2 Bütün səviyyələrdə təhlükəsiz davranışa təsir göstərmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.3 Communication & Influence,2.3.2 Influence safe behavior across all levels
790,HSE,51,2.3.3,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.3 Kommunikasiya və Təsir,2.3.3 İnsidentlər zamanı aydın təlimatlar vermək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.3 Communication & Influence,2.3.3 Deliver clear instructions during incidents
791,HSE,52,2.3.4,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.3 Kommunikasiya və Təsir,2.3.4 Şəffaflıq vasitəsilə etimad qurmaq,2 Safety Leadership & Professional Effectiveness (Behavioral),2.3 Communication & Influence,2.3.4 Build trust through transparency
792,HSE,53,2.4.1,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.4 Hesabatlılıq və İntizam,2.4.1 HSE nəticələrinə sahiblik göstərmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.4 Accountability & Discipline,2.4.1 Take ownership of HSE outcomes
793,HSE,54,2.4.2,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.4 Hesabatlılıq və İntizam,2.4.2 HSE qaydalarını ardıcıl şəkildə tətbiq etmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.4 Accountability & Discipline,2.4.2 Enforce HSE rules consistently
794,HSE,55,2.4.3,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.4 Hesabatlılıq və İntizam,2.4.3 Düzəldici tədbirlərin sonadək icrasını təmin etmək,2 Safety Leadership & Professional Effectiveness (Behavioral),2.4 Accountability & Discipline,2.4.3 Follow through on corrective actions
795,HSE,56,2.4.4,2 Təhlükəsizlik Liderliyi və Peşəkar Effektivlik (Davranış),2.4 Hesabatlılıq və İntizam,2.4.4 Təzyiq altında peşəkarlığı qorumaq,2 Safety Leadership & Professional Effectiveness (Behavioral),2.4 Accountability & Discipline,2.4.4 Maintain professionalism under pressure
796,SEC,1,1.1.1,1 Daxili Təhlükəsizlik Nəzarəti və Korporativ Təhlükəsizlik (Funksional),1.1 Təhlükəsizlik Strategiyası və Siyasətləri,1.1.1 Müəssisənin risk profilinə uyğun korporativ təhlükəsizlik strategiyasını hazırlamaq,1 Internal Security Control & Corporate Security (Functional),1.1 Security Strategy & Policies,1.1.1 Develop corporate security strategy aligned with enterprise risk profile
797,SEC,2,1.1.2,1 Daxili Təhlükəsizlik Nəzarəti və Korporativ Təhlükəsizlik (Funksional),1.1 Təhlükəsizlik Strategiyası və Siyasətləri,"1.1.2 Təhlükəsizlik siyasətlərini, prosedurlarını və standartlarını hazırlamaq və aktual saxlamaq",1 Internal Security Control & Corporate Security (Functional),1.1 Security Strategy & Policies,"1.1.2 Design and maintain security policies, procedures, and standards"
